STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN,YearMonth,monthly_avg_temp
GHM00065467,"TAKORADI, GH",2019-06-05,0.35,81,86,77,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-06,0,83,89,NA,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-08,0.43,82,92,73,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-09,0.08,80,85,75,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-10,0,79,85,NA,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-11,0,81,NA,76,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-12,0,80,NA,NA,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-14,0.01,81,84,76,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-15,0.08,78,NA,76,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-17,0,83,87,NA,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-18,0,83,87,77,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-19,0,82,88,77,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-20,0,82,NA,77,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-21,0,82,NA,78,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-22,0.01,79,NA,NA,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-23,1.69,79,81,75,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-24,0,78,81,NA,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-25,0,76,82,NA,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-26,0,81,84,NA,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-27,0.01,80,84,76,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-28,0,81,84,75,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-29,0,80,83,NA,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-06-30,0,84,NA,75,2019-06,79.94672131147541
GHM00065467,"TAKORADI, GH",2019-07-01,0,80,85,74,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-02,0,81,85,77,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-03,0,81,85,77,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-04,0.01,80,NA,77,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-05,0,80,NA,77,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-06,0,81,85,NA,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-07,0.04,80,NA,76,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-08,0,80,82,NA,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-09,0,78,NA,NA,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-10,0,78,NA,74,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-11,0,79,82,NA,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-12,0,77,NA,74,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-13,0,79,84,NA,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-14,0,77,84,71,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-15,0,78,NA,72,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-16,0,80,84,74,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-17,0,80,82,NA,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-18,0,79,82,75,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-19,0,79,NA,74,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-20,0,78,81,75,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-21,0,79,NA,NA,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-22,0,80,NA,74,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-23,0,80,83,74,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-24,0,80,NA,NA,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-25,0,78,82,74,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-26,0,79,NA,NA,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-27,0,79,85,75,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-28,0,79,NA,74,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-29,0,79,NA,75,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-30,0,79,NA,NA,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-07-31,0,79,82,74,2019-07,78.69536423841059
GHM00065467,"TAKORADI, GH",2019-08-01,0,78,NA,72,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-02,0,78,NA,NA,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-03,0,78,83,74,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-04,0,78,83,72,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-05,0,79,83,NA,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-06,0,78,83,75,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-07,0.04,77,79,74,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-08,0.59,78,81,74,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-09,0.24,77,NA,72,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-10,0,79,83,NA,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-11,0.08,78,83,72,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-12,0,77,81,71,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-13,0,76,NA,72,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-14,0.04,78,NA,73,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-15,0,78,83,NA,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-16,0,78,NA,73,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-17,0,79,82,73,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-18,0.02,80,NA,72,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-19,0,79,84,75,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-20,0,78,NA,74,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-21,0.12,79,NA,74,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-22,0.08,79,85,73,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-23,0.04,77,NA,73,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-24,0.01,77,81,72,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-25,0,79,NA,NA,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-26,0,80,83,75,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-27,0,79,83,74,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-28,0,80,NA,73,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-29,0,79,NA,72,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-30,0,80,NA,73,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-08-31,0,79,83,75,2019-08,78.0814332247557
GHM00065467,"TAKORADI, GH",2019-09-01,0,79,83,75,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-02,0.51,80,NA,73,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-03,0.16,79,NA,74,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-04,0,79,NA,NA,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-05,0.28,79,82,74,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-06,0,80,NA,74,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-07,0.08,79,NA,75,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-08,0.24,78,NA,74,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-09,0.16,77,NA,72,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-10,0.28,79,NA,NA,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-11,0,80,NA,75,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-12,0,79,82,NA,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-13,0,78,NA,74,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-14,0,79,NA,NA,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-15,0,79,85,75,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-16,0,81,84,75,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-17,0,82,NA,76,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-18,0,79,NA,NA,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-19,0,78,NA,NA,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-20,0.31,80,NA,76,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-21,0,82,NA,NA,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-22,0.08,80,NA,NA,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-23,0.01,79,NA,75,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-24,0,81,NA,75,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-25,0,81,85,76,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-26,0,82,85,75,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-27,0,80,NA,NA,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-28,0.04,79,84,74,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-29,0,81,84,NA,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-09-30,0,81,NA,NA,2019-09,78.87096774193549
GHM00065467,"TAKORADI, GH",2019-10-01,0.55,79,NA,72,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-02,0,78,NA,NA,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-03,0.24,79,NA,75,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-04,0,80,NA,75,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-05,0.04,81,85,76,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-06,0.03,79,85,75,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-07,0,78,NA,75,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-08,0.63,80,NA,75,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-09,0,80,NA,NA,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-10,0.16,80,84,74,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-11,0.24,82,NA,76,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-12,1.73,79,NA,74,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-13,0.28,80,85,73,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-14,0,80,85,NA,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-15,0,82,NA,NA,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-16,0,81,86,74,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-17,0,83,NA,75,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-18,0,81,NA,NA,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-19,0,80,NA,NA,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-20,0.24,78,NA,75,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-21,2.95,82,NA,73,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-22,0,81,NA,73,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-23,0,81,NA,75,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-24,0.03,83,NA,77,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-25,0,83,88,NA,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-26,1.81,81,NA,72,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-27,0.2,82,NA,75,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-28,0.16,80,NA,NA,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-29,0,80,NA,NA,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-30,0,78,NA,NA,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-10-31,0,83,88,NA,2019-10,79.3841059602649
GHM00065467,"TAKORADI, GH",2019-11-01,0,83,88,75,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-02,0,79,87,75,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-03,0,83,NA,NA,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-04,0,86,90,NA,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-05,0,85,NA,76,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-06,0,84,NA,76,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-07,0,83,NA,76,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-08,0,84,90,77,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-09,0,84,NA,76,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-10,0.12,82,NA,78,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-11,0.16,83,NA,75,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-12,0,84,NA,NA,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-13,0,84,NA,76,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-14,0,83,88,NA,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-15,0,84,89,75,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-16,0,85,88,76,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-17,0,83,89,77,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-18,0,86,90,78,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-19,0.01,86,90,78,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-20,0,86,90,77,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-21,0,83,NA,NA,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-22,0,83,90,74,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-23,0,88,NA,NA,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-24,0,84,91,78,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-25,0,87,90,77,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-26,0,86,NA,77,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-27,0,84,NA,77,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-28,0,84,90,76,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-29,0,85,90,76,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-11-30,0,84,90,75,2019-11,82.24642857142857
GHM00065467,"TAKORADI, GH",2019-12-01,0,83,NA,78,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-02,0,82,NA,78,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-03,0,84,90,76,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-04,0,83,89,77,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-05,0,84,89,76,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-06,0,84,NA,76,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-07,0,80,NA,75,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-08,0,82,90,76,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-09,0,85,90,76,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-10,0,85,90,NA,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-11,0.12,85,NA,77,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-12,0.87,82,90,74,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-13,0,84,90,76,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-14,0,86,90,NA,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-15,0,86,NA,78,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-16,0,84,NA,77,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-17,0,84,90,NA,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-18,0,81,NA,77,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-21,0,85,91,NA,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-22,0,85,NA,78,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-23,0,85,91,77,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-24,0,86,NA,75,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-25,0,87,91,NA,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-26,0,86,NA,76,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-27,0,84,90,76,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-28,0,82,NA,76,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-29,0,85,NA,77,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-30,0,86,91,77,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2019-12-31,0,86,92,78,2019-12,82.80408163265307
GHM00065467,"TAKORADI, GH",2020-01-01,0,83,NA,77,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-02,0,85,NA,73,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-03,0,83,88,72,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-04,0,78,NA,65,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-05,0,80,90,69,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-06,0,79,NA,71,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-07,0,82,NA,73,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-08,0,85,90,74,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-09,0,85,90,71,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-10,0,85,90,78,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-11,0,83,NA,79,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-12,0,82,91,75,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-13,0,88,NA,NA,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-14,0.16,84,NA,NA,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-15,0.2,85,NA,76,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-16,0,85,93,76,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-17,0,83,90,77,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-18,0,85,90,77,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-19,0,85,NA,NA,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-20,0,84,NA,78,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-21,0,84,90,78,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-22,0,84,90,78,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-23,0,86,NA,78,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-24,0,87,92,79,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-25,0,86,NA,78,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-26,0,84,97,74,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-27,0,83,NA,75,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-28,0,85,NA,75,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-29,0,86,NA,NA,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-30,0,85,NA,NA,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-01-31,0,84,NA,77,2020-01,82.80633802816901
GHM00065467,"TAKORADI, GH",2020-02-01,0,83,91,77,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-02,0,85,NA,78,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-03,0,86,91,76,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-04,0,87,NA,NA,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-05,0,83,90,76,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-06,0,87,90,NA,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-07,0,87,NA,78,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-08,0,85,90,76,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-09,0,86,NA,78,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-10,0,83,87,78,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-11,0,85,90,79,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-12,0,85,NA,79,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-13,0,86,91,78,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-14,0,85,91,78,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-15,0,84,90,72,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-16,0,84,92,79,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-17,0,87,91,80,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-18,0,88,91,82,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-19,0,85,90,79,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-20,0,85,NA,77,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-21,0,87,NA,80,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-23,0,89,NA,NA,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-24,0,88,92,81,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-25,0,87,NA,NA,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-28,0,87,90,81,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-02-29,0,86,NA,80,2020-02,85.8177570093458
GHM00065467,"TAKORADI, GH",2020-03-01,0,85,90,79,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-02,0,89,NA,NA,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-03,0,87,NA,79,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-04,0.08,87,NA,75,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-05,0,88,NA,NA,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-06,0,84,89,NA,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-07,0,83,NA,NA,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-08,0,87,NA,75,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-09,0,87,NA,80,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-10,0,86,NA,78,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-11,0,84,NA,79,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-12,0.04,85,NA,77,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-13,0,87,NA,NA,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-14,0,82,NA,NA,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-15,0,85,90,76,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-16,0,85,92,78,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-17,0,85,92,79,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-18,0,87,NA,79,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-19,0,85,92,80,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-20,0,87,NA,NA,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-21,0,84,91,78,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-22,0,84,NA,80,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-23,0,85,NA,78,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-24,0,80,NA,NA,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-25,0,84,NA,75,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-26,0,83,89,75,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-27,0,84,NA,77,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-29,0,85,NA,79,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-30,0,87,90,NA,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-03-31,0,87,90,78,2020-03,84.6
GHM00065467,"TAKORADI, GH",2020-04-01,0,79,NA,NA,2020-04,83.58754863813229
GHM00065467,"TAKORADI, GH",2020-04-02,0,82,NA,71,2020-04,83.58754863813229
GHM00065467,"TAKORADI, GH",2020-04-03,0,86,90,78,2020-04,83.58754863813229
GHM00065467,"TAKORADI, GH",2020-04-04,0,87,NA,NA,2020-04,83.58754863813229
GHM00065467,"TAKORADI, GH",2020-04-05,0.16,84,90,77,2020-04,83.58754863813229
GHM00065467,"TAKORADI, GH",2020-04-06,0,85,91,78,2020-04,83.58754863813229
